Happy Fourth of July::: Bulldogs!,7/4/2020 14:00,Ginger Thomas Robinson,Happy 4th!!,Nita Johnson,Go Dawgs! Hope to see you play soon!!,Happy 4th of July!,Woof::: woof ❤🖤❤🖤,Happy Independence Day!,Happy 4th of July::: and safe one.,Happy Independence Day::: Bulldog Nation!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From ramping up research to finding ways to serve the state and local community::: see how UGA has responded to the COVID-19 pandemic. https://t.uga.edu/66c,7/3/2020 14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amber::: an audiology assistant::: meets with a patient at UGA's Speech and Hearing Clinic. Thanks to teletherapy and curbside appointments::: the clinic has been able to continue supporting audiology and speech-language patients during the COVID-19 pandemic. In the photo::: Amber is wearing a special medical mask with a clear window so patients can see her mouth move::: which can be crucial in audiology and speech pathology. https://t.uga.edu/65V

University of Georgia Mary Frances Early College of Education UGA Speech and Hearing Clinic",7/2/2020 14:00,Shelbie Ricketson Bethany Theus,👏🏻👏🏻👏🏻👏🏻,Where did you guys get the mask? These are ideal for SLPs for sure!,Nancy Barkman Armour 💕,I need this! Where can I purchase?,Go Dawgs!,Love it!,Kara Nida Harshbarger this is so awesome!,Alexandra Mendoza Byerman😃,Christian Ajizian,Jaimelyn Sapienza perf for school,Elizabeth::: have you seen this?♥️,What an awesome mask! LOVE IT!,Lauren Jacobi,Toni Simons Walser-Childs This is sort of what you were looking for so your students could read your lips.,Haley Chaney,Lisa Matesevac Laura Garmon Sarsfield,"As a mother of a Hearing Impaired incoming freshman who will be studying to become an audiologist....
PLEASE provide these masks for all professors! My daughter has accommodations but being able to see and read lips is crucial for her and the many other HI students at UGA.",K.J. Rasar!,Kari Lim,Emily Lynch we need these for teaching,Lauren Slimming,David Red Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madison::: a 4th year horticulture major::: is working hard to help take care of the Trial Gardens on South Campus this summer.,7/1/2020 14:10,Rita Neuzil,I always love visiting that place!,You rock::: Madison! Go Dawgs!,Beautiful!,Beautiful 🌻,Thank you::: Madison!,Beautiful- are they open to the public?,Remember this Greenhouse 50 ++ years ago!!!!,So beautiful 👌👌,Beautiful 😍,Beautiful 🌸,Thank you Madison!🌻🌸🌺,Thank you!! Good Dawg!,Marla Cleghorn,Love this place,Congrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The University of Georgia School of Law's Veterans Legal Clinic::: in partnership with the Georgia Legal Services Program::: has received funding from the American Bar Association to extend its work for veterans throughout the state of Georgia.

NEWS.UGA.EDU
Veterans Legal Clinic creates outreach program",6/29/2020 14:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COVID-19 hasn't stopped UGA Extension agents from safely delivering produce to areas of metro Atlanta where fresh food can be hard to find or cost-prohibitive.

NEWS.UGA.EDU
Mobile farmers markets rolling again in metro Atlanta",6/28/2020 14:15,In Techs back yard lol.,Great work Von Baker!!!!,I’m glad UGA is posting all the things that they are doing for the community. I didn’t know all this!! 🥰👍,Awesome,Baptiste Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“In the 21st century::: libraries are about so much more than books on shelves. Our librarians were able to quickly pivot our services to remain UGA’s gateway to knowledge using all of our electronic resources and services."" - Toby Graham::: university librarian and associate provost

UGA Libraries

NEWS.UGA.EDU
Remote library resources sustain students::: faculty",6/27/2020 14:00,"University of Georgia how is this person still employed after tweeting: ""Fighting white people is a skill. Really it's one reason I'm in support of integrated schools. You have to get used to fighting white people. It takes practice. BLACKS KILL BLACKS BECAUSE THEY HAVE NEVER BEEN TRAINED TO KILL WHITES."" UGA::: are you actually telling donors::: students:::parent
s::: and the public::: that this is his 1st amendment right as an intructor? What about Adam Sasser::: the UGA baseball player on scholarship?? You IMMEDIATELY got rid of him for a racial slur. I think I'm understanding here that white students can't say any racial slurs::: or they will be removed from the school. However::: this black INSTRUCTOR can say white students are sociopaths::: white people may need TO DIE for black communities to be made whole::: and he encourages blacks to fight whites and says it's a skill. How can you explain how you have completely different standards for your white students vs your black instructor?","In addition to contacting donors about UGA employee Frimpong calling for the deaths of white people::: we need to contact our Attorney General::: Chris Carr 404-656-3300 about Frimpong encouraging/
inciting violence/
threats::: etc::: by calling for the deaths of white people. CALLING FOR THE DEATHS OF PEOPLE IS NOT FREE SPEECH PROTECTED BY THE 1ST amendment! We need to let the donors know that UGA IS NOT WILLING TO ENSURE THE SAFETY AND RESPECT OF ITS STUDENTS BY ALLOWING FRIMPONG TO CONTINUE TEACHING THERE!!",*turns on notifications for this post 🍵,We CAN do something! We all need to *1.contact donors to let them know this UGA employee::: Frimpong::: is calling for white people to be killed. (You can google and get a list of donors). We also need to *2.contact the FBI to file a report of whatever this may fall under: inciting violence::: etc. And we need to *3.contact the UGA Board of Trustees (some of the members are John H. Crawford IV as chairman::: Leah C. Brown::: Betsy Cox::: Elisha W. Finney::: Elizabeth Correll Richards::: Bonney Stamper Shuman::: Delos H. Yancey::: Neal J. Quirk::: Stephen M. Joiner::: James L. Dinkins:::and several others); and 4.contact the Board of Regents to report this employee’s hate speech::: calling for white people to be killed::: etc::: which UGA clearly does not tolerate in their employee guidelines handbook. IMO The problem is that UGA did NOT investigate him as an employee. They “investigated” him as a student. They had 2 of their own UGA organizations “investigate” him: Equal Opportunities Office (which has the goal of protecting HIM)::: and a student organization that reviews student behavior. HE HAS NOT BEEN HELD TO THE STANDARDS OF A UGA INSTRUCTOR in this incident. They are covering for him to avoid his backlash of lawsuits of 1st Amendment rights. However::: CALLING FOR PEOPLE TO BE KILLED is not protected freedom of speech. Even if it were::: it certainly is not accepted behavior from a UGA instructor according to any of their HR policies. However::: Frimpong is getting away with it because UGA is afraid of him. PLEASE::: we can do something about this situation by contacting the donors::: the UGA Board of Trustees::: and Board of Regents and the FBI. The donors are the most powerful in this situation. IMO.,Why do you hire racists?,I hope action is taken. This is unacceptable.,Tamara Klimek,Brittany Moore,Heard this vile human works here,Is your library going to have your student professors work in it?,Melissa Borinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As a member of UGA's Complex Carbohydrate Research Center::: GRA Eminent Scholar Art Edison’s expertise lies in metabolomics::: the study of essentially all the small molecules that make up an organism::: tissues or cells. Changes in the levels of these chemicals can be markers of disease::: and Edison and his lab hope to use these markers to detect diseases like cancer and COVID-19. https://t.uga.edu/657

* All footage was filmed on or prior to March 5::: 2020",6/25/2020 14:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Go Dawgs!

CBS46.COM
2 UGA football players come to girl’s rescue with a cookie",6/24/2020 14:41,I live in Arkansas and just saw this. Great job guys!!!!!,School of higher learning? Unacceptable!,Nice masks.,Awe so nice. This definitely makes up for the teacher that said white people must die. Good job University of Georgia.,This is fantastic but the board of trustees should be investigating why a teaching assistant is still working after making the statement “some whites may have to die”’ not acceptable! Free speech is not about hate speech or inflammatory remarks!!,Good for you guys...love one another ...Go Dawgs,Simple act of kindness! Love my Dawgs!,So very proud!!!,Sweet gesture! Thank you guys for your kindness! God bless you both! Go Dawgs!❤,This is soooooooo awesome. Gotta love my DAWGS.,Love those guys.,Good job fellas!!,DGDs!! And probably a future one!!,Go Dawgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Father's Day::: Bulldogs!,6/21/2020 14:15,Donors need to be informed about this UGA teaching assistant who called for white people to be killed. Calling for people to be killed is not free speech. We can all help notify donors! Please spread the word because donor's (lack of) money is the ONLY thing that will speak to UGA in this situation.,Except white fathers.,Racist education you allow!!!,University of Georgia employee calls for violence against white people “for black communities to be made whole”,Mindy Engelking Hotard,Frimpong has to go,Absolutely UNACCEPTABLE UGA::: if a white professor even thought about uttering these words he would be immediately fired and there would be riots in the streets. If this is what you teach students::: I'd be ashamed to call this an institution of higher education.,Thank you::: UGA::: from this Bulldog dad and grandfather::: who is finally home after 8 months of rehab and recovery from a car wreck.,Lee Eidson,Happy fathers day (unless youre white the you deserve to die) right?,Frimpong needs to go there is no room in a teaching position for such hate and racism!!!,"https://
www.wsbtv.com/
news/local/
-some-white-peop
le-may-have-to-
die-uga-teachin
g-assistant-und
er-fire-for-fac
ebook-post/
908340952/",Fire the racist already. The fact that it hasn’t been done yet is a disgrace,Frimpong must be dismissed from UGA immediately!! His blatant racism::: and violent rhetoric must not be tolerated!! #FIREFRIMPONG,"https://
www.wsbtv.com/
news/local/
-some-white-peop
le-may-have-to-
die-uga-teachin
g-assistant-und
er-fire-for-fac
ebook-post/
908340952/",Racist university!! Osei-Frampong,"https://
djhjmedia.com/
eric/1459/
?utm_source=dlvr
.it&utm_medium=
facebook","Did not enough die in the Civil War? have not enough died in this latest unrest
Irami is a terrorist and should have no access to young people::: or teaching. We cannot allow this attitude to go unchecked.",Why is your racist teaching assistant not fired? How is violent hate speech against white people ok? White people may have to DIE to make black communities whole?!?! What the hell does this mean? Human sacrifice now? Sickening. Not ok. He needs to be canceled. Unless you want to make hate speech like this ok for every color of people?! SMDH. 🤦‍♀️😑😡,"If you claim to be the first place of higher education why are you still paying a teacher who says that white people will most likely have to die in order for racial injustice to go away? I thought higher education means people learning how to be personally accountable to the actions ( especially a grown man talking about another race like that) in their life? How can a team of educated people even put up with this racism and fascism::: is it because this man is black? Are you afraid to stand up against violence( from any race) because of the color of someone’s skin? If a white person had said black people need to die to bring racial justice to another race people would have been burning this campus to the ground::: I believe your university is probably teaching Racial inequality with the teachers that you are hiring to basically teach people that they are less of human beings based on the color of their skin and based on the history of the countries past which to my knowledge is not higher education that’s just indoctrination.
If you really want to stand for injustice you would have fired this man immediately and made an example out of him because this is the human race. I fear the facility are cowards based off not firing this ideology immediately. I feel so bad for any student that had to listen to this man teach them about philosophy when he’s teaching hate and violence and your campus should be held accountable::: you should be taking private interviews with all the students who have encountered him to see what he’s been teaching them. Sounds like you have a very racist and prejudiced teacher amongst your faculty and had this been a white faculty member talking about a black person they would’ve already been fired::: let’s not be hypocrites here and do your job and start weeding out prejudice teachers whether they’re white or black. Since you’re higher education university you would know that this is the exact same ideology that Nazi Germany had toward the Jews in their country and that they blamed the Jews for their financial hardships and went around burning books and taking down statues of their history within that country and it sounds exactly whats going on today and this university is scared to stand up to it. Stop bowing down to black lives matter and there’s movement because most people see this movement for what it is and it’s brought out the worst in people not the best.",Lee Bacon,Unless you're white. Then I guess UGA thinks you should die. Nice sentiment your school supports. Real nice.,"If a white uga teacher would have said "" some black people will need to be killed""::: they would have been fired on the spot. Why does a black teacher assistant get to say racial hateful stuff about killing white people and still continue to have their job? I don't take it lightly that me and my family are being threatened to be killed by one of UGA teachers",Thanks UGa for providing me with the education to succeed.,Thank you! 😋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Do you know the UGA connection to Dr. Anthony Fauci?

UGA Alumni Association

ALUMNI.UGA.EDU
From Fauci to philanthropy: one Georgia family’s story of mentorship and generosity",6/20/2020 14:10,"Quotes by Irami Osei-Frimpong:
1. “Some white people may have to die for black communities to be made whole:::”
2. Jan 12 twitter: Fighting white people is a skill. Really::: it’s one reason I’m in support of integrating schools. You have to get used to fighting white people. It takes practice. Blacks kill blacks because they have never been trained to kill whites.”
3. Jan 10th::: he tweeted::: “White Communities and their institution produce psychopaths”
4. Describing when he’s around white people here (he teaches at UGA)::: he feels like he’s “around a bunch of sociopaths.”
5. Jan 16 facebook::: referring to white women: “Man::: these women are really bad. Maybe White women have been a big part of the problem the whole time.”
Iramis Osei-Frimpong is obviously::: from these quotes::: a racist::: sexist::: violence inciting bigot. He has no right to be TEACHING at UGA. Can you imagine what would have happened if a white instructor had made any of the above comments about blacks? UGA is not protecting students by allowing this racist::: incendiary::: seditious dangerous bigot to teach and lead our students.",This family is white.... are they part of the whites that must die???? Just wondering.,"THE WHO::: NIH::: AND CDC ARE BLATANTLY IGNORING THE TRUTH TO PROTECT THEIR JOBS! It also seems the entire medical profession is on the same train to protect their vast fortunes at the expense of human suffering and deaths!
For only $100.00 every family can prevent the disease::: corona virus::: any other virus and bacterial infections and they keep it under wraps. The $100.00 not only includes the cure but also the prevention. To prevent infections::: an ozone machine kills them all::: in every nook and cranny::: something you cannot do with spray and a rag. And when bringing something into the house::: like groceries::: place the ozone machine in your car for about 25 minutes before bringing them in. It will totally sanitize your automobile at the same time.
When getting your ozone machine::: close doors to one room at the time and open closets and drawers. Run for about four hours in each room. Then place in a central location in your home and run intermittently from time to time. Your home will be totally germ free!
Another preventative/
cure is colloid silver in water. You can purchase online. I only can recommend Mesosilver brand by Purest Colloids and you can buy direct from them. And::: it is the only brand my Doctor recommends.
This is a solution::: about 98% water::: with microscopic silver particles. In areas around the world::: where it was known::: people have used it for around 2000 years and was all but forgotten about with the advent of antibiotics. It will destroy any virus::: bacteria::: even mold spore::: as will the ozone. No germ can develop an immunity to it because of the way it works. If you are concerned that you are coming down with something::: you take an ounce or less twice a day for about 14 days. You have to take probiotics for a month or two afterward because the silver is non specific and kills everything::: good and bad in your body. Replenishing the good bacteria in your gut can be done over time but you can replace it immediately with probiotics.
The ozone is something that is a natural element in the atmosphere. It is created by lightening::: for example and you may have smelled the ozone after a thunderstorm. The lightning discharge which creates ozone is what cleanses the atmosphere. As the nucleus of the oxygen atom is exposed to the discharge its attraction is magnified and it 'steals' an electron from another atom creating O3. This third electron is very unstable and coming in contact with anything else::: disease germs for example::: that extra electron jumps off the oxygen atom and in the event it is an organic::: as in disease germs::: it instantly electrocutes its new host.
Evidently Big Pharma has gotten the Fed to issue a 'warning' about ozone because it will be their downfall when the message gets out far and wide. The message only says::: ""Ozone MAY be harmful"" but have you ever seen a sign that says::: ""After a lightening storm run like hell because there will be an intense amount of ozone present?"" I dont think so.
The silver particles in water will begin to move into different parts of your body through the bloodstream. As the disease germs use it to hydrate::: it cuts their guts apart. This is how it kills the germs and the germs will never be able to develop an immunity! It does not work like antibiotic.
Both these items can be purchased online and FOR LESS THAN $100.00 and be instantly available in the household. The only other thing you need is probiotics::: available at all drug stores::: convenience stores and grocery stores::: over the counter.
To determine if you may have an allergy to the silver particles::: and Ive never heard of one::: simply place a drop on top of your hand and wait five or ten minutes. If there is no reaction::: then you are good to go.
In conclusion::: it is rabidly unbelievable that none of the major health administrators have even mentioned the fact you ear canal is the most vulnerable part of your body for germs to enter! They contain no mucus to help to prevent the germs from entering your body. It is such a simple process to guard against this. Simply put a drop of Mesosilver on a cotton ball and place in your ear. You can also use a drop of baby oil if you have no silver colloids on hand.
If there is another stimulus fund in the works::: the government could deduct $100.00 and supply every recipient with silver colloids and an ozone machine. That in itself not only would end the pandemic it could save Medicaid and Medicare by the reduction in ER visits::: doctor visits::: long term hospital stays::: and medications.
PLEASE SHARE THE HELL OUT OF THIS AND CHANGE THE WORLD! Thank you::: Samuel M. Hay::: III",Not one response from the school? Who'd send their kids there,I don't know about the connection but isn't this the school with the teachers aid that says white people need to die?,"Please join me in notifying as many $donors$ as possible that UGA teaching assistant Irami Osei-Frapong says ""White people may have to die for black communities to be made whole."" I'm certain that the big donors would be interested in knowing this::: and that Irami was not fired after calling for white people to be killed.",What is wrong with you all? If a white person had said these things::: they would be GONE ALREADY!!! You have someone who has said them MULTIPLE TIMES and you are waffling!!!,Fauci is a fraud and so is your University. How can you allow one of employees to promote violence. Shameful !!!!,"No but we know your connection to a racist educator on your campus. That higher ups were ok with until ppl demanded an investigation..
...Hitler tried it as well. This was vile and hateful that came out of Osei-Frampong mouth. Now being investigated::: he doesn't know why it's so offensive???? If he can't::: CLEARLY he has NO BUSINESS TEACHING!!!","https://
www.facebook.com
/
241732562599215/
posts/
2753321344773645
/",University of Georgia employee calls for violence against white people “for black communities to be made whole”,"https://
www.wsbtv.com/
news/local/
-some-white-peop
le-may-have-to-
die-uga-teachin
g-assistant-und
er-fire-for-fac
ebook-post/
908340952/","https://
djhjmedia.com/
eric/1459/
?utm_source=dlvr
.it&utm_medium=
facebook",Lauren Clayton,Kaylin Jones,Heather Yates Tahtinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
