The university is aware of a violent and disturbing racist video by a student. We have notified police and student conduct for immediate review. We condemn hate::: racism::: and violence and will support our black students and make campus safe for them.,2020-06-07 16:21:58,What about the students who wore blackface last year and are still at the university (except the one who voluntarily left)? Serious question.,Thank you for staying on top of this. Students like this should not be allowed to represent our community.,"Went to UT in Knoxville for 3 years::: the only time I saw a ""black::: negro::: not pink::: human on campus was a janitor::: it any.",I'm disgusted as an alum::: an American and a human.  https:// www.facebook.com /590005025/ posts/ 1016368920912002 6/,Thank you UT,Made me sick to my stomach 😔😔,Find them all and weed them out!,I am sick of this! This is Knoxville Tennessee! All our blood runs orange. We support and love all people here! No room for hate!,University of Tennessee::: Knoxville - We need an update on the action taken!,The campus should be safe for everyone::: PERIOD! No student::: regardless of race::: no student::: or staff should have to deal with hate or violent remarks or behavior.,What a disturbing video... I hope the police are aware of who he is.,You are only going to support your black students? That is the most racist thing I have read today! 🤬,And protect ALL students you mean?,My experience is that UTK is working hard to create a good environment for all students. Unfortunately you will have people who do not share these values on the campus...good for utk for investigating and taking action when problems are pointed out.,Knoxville is not exempt from racism. All you can do is what you’re doing- try to keep it away from the University. Maybe start being more thorough in background checks of applicants::: as in social media posts if not already being done.. Racism doesn’t appear in someone overnight.,University of Tennessee::: Knoxville you have let racism run rampant on your campus for so long that these type of students feel emboldened to do these types of things. It’s why you have never received a dime from me as an alumnus. Shame on you. Do more!!!!!,Thank you UT 🧡,How is he being held accountable? I’m hoping he will be expelled? This is completely unacceptable!,I hope that young man gets the help he needs. Distrubing,Kick him out,My Alma mater 🧡🧡🧡,Thank you UT for taking bold action in addressing these issues.,There can be no room for racists on campus.,"East Tennessee is known for being a progressive::: educated region which embraces many religions and cultures. If UT is known for one thing::: it's being ""safe for"" black students.",A few bad apples tarnish the whole lot. A shame. Can’t wait for some football! GBO! 🍊,Show them the door. Orange is the only color at UT.,Thank you,So heartbreaking. Thank you UT for all of your efforts towards making UT safe for all. Again::: warms my heart to know my child will begin this Fall at such a caring university. Stand strong and be bold!,Why isn’t he a former student yet? We don’t need that animal becoming a #VFL,My hope is that all of our students and staff feel welcomed and safe.,3rd student this week.... how will you be more selective with admissions?! For those of you that haven't seen the video::: the guy looks like a serial killer and says that he is going to repeatedly rape and kill black girls. 😢,Thank you UT🧡,We are waiting on an update!,For reference:  https:// www.wvlt.tv/ content/news/ UT-student-blast ed-for-racial-p ost-571085221.h tml,For a student to make a video THAT VIOLENT::: that hate filled::: that repulsive::: KNOWING that he would be identified and associated with this school is alarming. It says to me that there is a culture of this behavior. We can not pretend like he is the only one. Why was he so comfortable making this video threatening to r*pe and beat a Black woman?,Christa Hicks Angel Henson,Is this Us now?  https:// twitter.com/ CampLak/status/ 1269692306216501 248?s=20,There's no room for that crap in this country::: let alone within Volnation. If that's how you feel::: I think we would all prefer that you punch yourself in the throat.,We are waiting and watching for that next statement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The University of Tennessee has received several reports of racist remarks and actions on social media by past::: present::: and future members of our community. The university takes seriously our commitment to fostering a Volunteer community that values equity::: inclusion and that promotes respect for all people. We have a responsibility to support our black students and create a place where all Vols feel safe. On Wednesday::: following a racist video and photo surfacing on social media::: Athletics made the decision not to allow a prospective student to join the Spirit Program. She will not be attending the university this fall.  Anytime the university receives a report::: it is reviewed. Any reports relating to current students will go through existing bias reporting processes. We review and address issues as they come up with the individuals involved.,2020-06-04 20:00:45,I’m a Golden Grad UTK 1969. So grateful you have these standards and expectations for our Vol Nation,Thank you. VOL means ALL. I'm a black Vol alum sending a black son to Knoxville in the Fall. Our campus needs to be a safe space for all students.,Go Vols!!! Great to be a VFL!!!,Will she be attending in the spring?,Thank you for taking the time to investigate and making the decision that values matter over $ #VFL,Follow the group think only::: no diversity of opinions anymore no matter how offensive or not it could be.....,I'm wondering how many athletes will be removed from the teams.,Thank you for making the right decision. There is no place for racism anywhere!,Nothing has changed since I attended which is why UT has never received a penny from me as an alumni. Myself and my friends were called nig*ers so many times during our time there we lost count. UT has a racism problem and one Instagram post will not fix it. Do more!!!!!!,My husband is a UT alum::: so I am the school's biggest fan! I am so proud of the way UT stepped up.,University of Tennessee::: Knoxville  This is great::: but make sure that you at taking action every day::: not just while this movement is trending.  I attended the university for 4 years and I know of several complaints made with video and picture evidence about racist remarks that went unaddressed.  I also saw the university make detrimental cuts to diversity programs in my time there. You cannot claim to be an institutional ally while also cutting resources and access from your Black students and students of color. If you want to help beat systematic racism then you need to build diversity within the university and lift those voices up.  This is a great start::: but make no mistake. We have a long way to go in the Vol community.,I'm proud to be a Tennessee Vol. Here's to you old Tennessee. 🍊,Thank you UT! Proud to be a TN Alumni!!!🧡,UTK is what we call a model University. The leadership of the University are very decisive and able. I love the way they handle challenging situations. Thank you for making the hard but right decision.,Great idea students need to realize things do come back to bite you,Thank you for taking a stand. Go Vols!,I love all of our students. I cherish their perspective on world events. Go VOLS,As a Connecticut resident and basketball fan::: I never thought I'd see the day when I stand and applaud for Tennessee Vols. 😂  Well done::: UT::: well done.❤❤❤,Much love to UT for taking a clear stand on this! Go Vols ..from class of 97',Thank you! Well done::: UT! Proud to be a new Vol mom!! 🧡🤍🧡,Thank you for your action. It is so important to create an inclusive environment for all students. 🧡,As a mom of a new Vol this Fall thank you!!!! Warms my heart to know efforts are made to ensure these students are safe and accepted.,As a future Vol mom of a future transfer student in 2022::: I'm glad to know my daughter will be attending a university that cares about ALL students. I knew we made the right choice!🍊,Thank you for standing up for what is right. Proud that my son will be a Vol this fall!,So proud to be an Alumni!🍊,Excellent leadership. This is great to see the University setting the example for all,And THAT is how you make our university a better place. It’s great to be a Tennessee Vol!,Thank you from a proud alum!,I want to know if current members and future members will be prevented from attending if linked to riots::: looting or violence after curfew? 🤔 As long as this is truly an equal application of rights and applied to both extremes equally than good for you.,Same thing happened at my husband’s university here in Cincinnati. A freshman coming in on an athletic scholarship was uninvited because of an inappropriate post. And a couple of current students are being reviewed and may be asked to leave. Please tell your kids - these Universities (and future employees!) will be looking at their social media. They need to consider long and hard before posting ANYTHING.,thank you for listening to us. too much has slid by in the past while i was a student. if you say Vol Means All::: that cant be a platitude. that energy has to be seen in the actions of the university.,As a Tennessean::: an alum::: and a Vol mom::: I thank you. 🧡,I don't agree with racism yet::: even so::: the First Amendment is still in effect and the universities may be opening themselves up to law suits. I would respectfully urge caution.,Thank you for upholding the UT spirit that VOL means ALL and that racist remarks won’t be taken lightly. As a recent graduate::: please keep this in mind for the future! Our campus needs to be safe and there are still so many that don’t see it as that. Our actions speak louder than words.,As a student::: THANK YOU for setting such a high standard and encourage us to always be the best we can be!,Thank you for sharing! I hope you also consider instituting processes that allow student course evaluations to be anonymous to the professor but traceable by University administrators so that cases of racism and hate speech directed towards professors in anonymous evaluations can be similarly dealt with.,This is over now. I would ask that next time something comes up like this::: perhaps the university could discuss and make recommendations before going to social media. Im not supporting what was said::: but lets point out she was tried by a court of public opinion before UT could even investigate this. I will also say::: that some of the comments on the social media posts were uncalled for. Coming from those that support UT and are also representing UT::: it was outright cruel to make comments like what was being said. Grown adults attacking her::: not a great way to show support. As a parent of a student::: I am proud of UT and the way this was handled as well as the continued efforts being made to take care of our students and the VOL Life and Ways.,Could you post the video so we can decide if it was appropriate or not? Unfortunately in today’s climate ::: a lot of left wing activists tend to censor information they don’t agree with under the guise of racism or hate speech.,Thank you! Well done::: UT!,Thank you for taking the time to investigate and for for taking a stand. We are better as a proud community of Volunteers and as a nation when we hold ourselves to a higher standard. Very proud to be a Vol!,Way to go! Very proud to be a part of the Big Orange family.,Our University must be a haven for all to feel loved and protected always,Yes this is why I love UT!! Thank you so much..,Good::: this is the right decision. It will never end if everyone doesn’t stand for what is right!,Thanks for not remaining silent::: acting swiftly as an institution and taking a stance in support of humanity.,👏🏻👏🏻👏🏻. So happy to hear this. My daughter will be attending next year.,“What torches kindled at that flame have passed from hand to hand::: what hearts cemented in that name bind land to stranger land!”,Don’t take this the wrong way. It’s about damn time. VFL ‘91,I really don't understand all the nasty remarks here. They are trying to do the right thing and proactively investigate cases of racism or injustice. My daughter is a vol and this is her 3rd year - UTK 🍊 has been a great school and the volunteer spirit is alive 🙌,Thank you and Go Vols!,“In the fall”.... so does that mean you’re going to accept her in the spring?,Haha. Let her go to Liberty instead. Falwell loves that shit.,Fully support this::: thanks UT!,As a Vol Dad::: and life long fan::: this is why I love UT!! 🧡,As a UT student::: thank you for doing this.,#VFL Way to go! TN Volunteer Spirit #ally #didtherightthin g #saynotohate SO PROUD TO BE A TENNESSEE VOLUNTEER FAN!!!,Thank you for taking the right path.,So proud to be a VOL Alumni!! Way to go UT!! 😍,Open vision is a open heart and mind for all human kind No Matter What Colour of Skin 🎯,Maybe it would be a better service to the world to educate this individual and hold them accountable instead of dismissing them to keep acting this way towards other people in the future?,Very proud of my Alma mater. Grad 1985,Wish you reviewed the TUITION REFUNDS the same way!!,Thank you! #VFL,Thank you for protecting our children.,The university is going to be shocked when the videos start rolling in of other minority students and student athletes using the same language. I can see the lawsuits coming. I have a feeling the action taken will be much different when other videos of non white people start popping up and I assure you they are all over the place.,Thanks for doing the right thing! AlwaysaVol!,Here’s to you::: Ole Tennessee 🧡🙌🏽,Take out the trash. I love my university::: my alma mater::: and I trust you will do the right thing to nurture everyone.,I agree that racist remarks have no place in today’s society but Maybe UT should vet its football program a bit more. How many more drug and gun charges do we have to endure from these “athletes”? How many more recordings of athletes making racial comments on and off the field before it applies to them as well? Where is the diversity and equality in your athletic programs?,Thank you for doing the right thing to make an effort to make UT an inclusive environment for all of your students. As a Black alumni who experienced racist encounters on campus::: I hope future Black Vols never have to be put in situations where they feel threatened or unwelcome at UT.,Wow::: so much for the 1st Amendment::: eh.,I know tons that don't belong if that's the case..hmmm,Make sure it's not a false flag operation::: I mean there's a history. 😒,This made this Vol alum smile 🍊🍊🍊,Rocky Top will never beee::: Home::: sweet::: home to Mimiiiii,Yeah okay.. you should just shut down the university then,Was her admissions rescinded or did she decide not to attend now that she has been exposed as a racist? BIG DIFFERENCE ....please clarify.,Is this the face of the Vols?,#quitpandering #supportallvols #hypocriticalmuc h?,"So y'all will be doing the same thing to people who make the racist ""white privilege"" statements too::: right? Or do you also think that racism lives in only white skin? White privilege statements are just as disgusting if not more so because white people cannot defend against them without being called racist. Why in hell should ANYONE be sorry for the skin God put them in? Treat black racists equal to white racists or stfu and apologize to that girl!!!",Cecilia Wall Coleman,So only black people can use the term on your university? That is the only racist I see here. How many football players have been accused of rape but still at the University?,Thank you. Proud to be an alumni !,1995 Grad!! So proud to be an Alumni!! #GBO 🧡,Wow. Well done UT! Leadership on all levels! Let’s get with the program here University of Florida and Florida State University!!,I would like to report me for my white privilege.,Racial comments ....does that mean ANY race?,Right on!,LaShara Quinn Michelle Quinn,I think what she said is wrong and stupid and ignorant but I’m not sure she should have the rest of her life ruined over this. She’s a young dumb girl apparently who made a huge mistake. I would caution everyone against this mob mentality of ruining people’s lives over a mistake. Does it prove she’s racist? I don’t think so. She probably uses that word with all her friends white and black alike. Does it make it right? No. Was she wrong and stupid? Yes. But what other college or university is gonna take her in now? No one. Who among you hasn’t ever made a mistake? Is this really the way forward for racial reconciliation? This is what we want? Crucifying people and ruining their lives over a stupid mistake made at what? 17::: 18 years old. Do you know how stupid I was at 17 and 18? Maybe the university could have educated her::: could have made her sit out a semester or a year while she does community service in the black community to earn her way back. That would be awesome. And it would be awesome if the mob would forgive her::: if she wants forgiveness and lets her come back at some point. Just my thoughts. I’m sure I’ll be labeled a racist for even voicing my opinions but I hope not,Proud of my alma mater. Thank you 🧡,🍊 #Vfl,TY!!! #GoVols,Proud of my school 🙏🏼,Thank you!,Missy Krest,Tough 💪🏿,VFL,John Gobrick Jr.,Thank you.,Yes!!!!,👏🏻👏🏻👏🏻,Proud of you University of Tennessee::: Knoxville!,I love this university ❤️❤️❤️,I proud to be part of this VOL family!! Way to go UTK,Mikenna Joy Amilia Arana keep in mind!,Ty,Katherine Ruttenbur Elise Ruttenbur Butch Moore,Great Job! Go Vols!,Savannah Austin Norem,Good job::: UT! GB🍊,Well done UT👍,🧡,Thank you University of Tennessee::: Knoxville 🧡🤍🧡🤍,Proud alumna here!! #blacklivesmatte r 🖤🧡🖤,This is awesome!,Go Vols,🍊,thank u! V4L ♥️,Thank you UT.,Good move.,Thank you!!!,🧡🧡🧡🧡🧡🧡🧡,Thank you!,❤️ 🧡🧡🧡 GBO! That’s the ALLVOL way 🙏🏼🙏🏼,Stephanie Miller Kleine,Good riddance to her!,Thank you.,Good... 🧡,Well done!,Tales of an Educated Debutante interesting !!!!,Thank you!,Thank you!,Q Rashad Farmer,Well done UT!,Well done UT!,Bravo!! 👏🏻,Thank you!,👏🏼👏🏼👏🏼,Sarah Kennedy,Thank You!!!,Suzannah Le,Sara Barnard Lumpkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee Football 3 June 2020 г.::: 09:00 ·  Dynamic on the field. Fierce on the sidelines. Distinguished Tennessean.  We mourn the loss of legendary player and coach Johnny Majors—a man who left an indelible mark on Tennessee Football.,2020-06-03 15:01:48,Meredith Jones,God Bless,Such a loss. He was a good man and representative of UT,RIP,🙏🙏🙏🙏s for his family and VOL Nation,Heading to Rocky Top.,The Hay is in the barn. RIP coach Majors,True Vol,Rest In Peace. He will always be a VOL 🧡 🙏🙏🙏 for his family.,So sad. I followed him as a kid in Kingston::: TN🙁.,Sad,Johnny Majors was a good man who lived a good life now it is time for him to rest in heaven,Rest in Peace. GOD Bless YOU Always.,Sir to hear this news.,Go rest high on that mountain🙏❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The University of Tennessee Undergraduate Admissions 1 June 2020 г.::: 10:00 ·  New Vols—Happy Declaration Day 🍊 We are so excited to welcome you to the Volunteer Family.  Choosing UT means you choose to be part of our traditions::: the Volunteer spirit::: academic excellence::: and making a difference to someone. The University of Tennessee::: Knoxville is bigger than us::: you::: and where you choose to go to school in the fall. Check out this video to see ⬇️  confirm.utk.edu,2020-06-01 17:25:27,🧡,Hope to see you in 2022! #govols 🍊,Cheryl van der Poel!,I went to UT. I had 4 great years with the Vols::: and my attendance there resulted in a great future.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In a recent feature on the Class of 2020 in the Wall Street Journal::: UT's Kaylee Sheppard shared (from her recent graduation speech) what the pandemic can never take from her fellow graduates.  WSJ.COM Noted: Class of 2020,2020-06-01 14:13:21,Congratulations to you all,Congratulations,Kaylee Sheppard you an amazing young woman. I can not wait to see you change the world with your passion and dedication! VFL🧡,Go Kaylee!!! Kaylee Sheppard,Kimberly Lynne - she did such a good job!,Way to go Kaylee Sheppard!!!!,Kaylee is clearly a Volunteer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTSPORTS.COM Unified Statement from Tennessee Athletics Leadership - University of Tennessee Athletics,2020-05-31 16:24:21,Thank you!,I love this school!,🧡🧡,I am proud to be a UT 👩🏾‍🎓. 🧡🧡,Proud future Vol parent! Thank you UTK!,🧡🧡🧡,If you’re unified.. then speak on Mimi Groves. How long does it take to revoke acceptance?,🧡🧡🧡,The last paragraph is everything! #VFL,I personally dislike sports but this has made me proud to be a Vol today. Thank you.,Well said!! A statement like that makes me even more proud to call myself a successful Volunteer from the class of 2008!!,Yes::: such a strong and well worded statement.,Well said! Thanks for sending out this statement. Go Vols!,#vfl Thank you for such a strong statement!,🧡,Well said::: proud of my daughters school❤,🧡🍊,Thank you. Thank you. Thank you,🧡,🧡🧡🧡,Amen.,🧡,I am so proud to be a TN Volunteer! 🧡🧡🧡🧡,😊❤,Proud to be a Vol.,💯💯💯💯🧡🧡🧡🧡,Love y’all! Thanks Vols🧡,Thank you. And UTK needs to have UPDATED MANDATORY DIVERSITY TRAINING AND HIRE MORE POC FACULTY.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The pain and fear are real for so many members of our campus community. We must do better.""  Read the full statement from Chancellor Donde Plowman concerning George Floyd. https://chancellor.utk.edu/2020/05/30/his-name-is-george-floyd/",2020-05-30 18:19:11,You’ve been doing just that::: far before this happened. Leading the way UT! Making it happen!,Alejandra Torres,That is why you are called Volunteers👍.,"As a member of this community I am surprised that I didn't hear about the rock being painted once again::: just yesterday::: with hateful messages. I am interested in knowing if you can confirm that this took place::: and what action you will be taking based on your claim that you are working with ""faculty::: staff::: and UTPD"" to make UT Knoxville a safe place for minorities moving forward. Is there an investigation taking place?",There is a difference between equal opportunity and equity. For justice/ liberation to take place::: the systemic causation's of inequity have to be removed::: not equity to be enforced.,We're really in a bad place right now as a county. Too much going on to process between police tactics::: the riots::: COVID-19::: distancing from others::: the economy::: joblessness. There are not many times in American history that can match the challenges of today. It's a powder keg of emotions and people are having a hard time expressing themselves in a positive manner.,Real change comes from within. UTK needs to have UPDATED MANDATORY DIVERSITY TRAINING AND HIRE MORE POC FACULTY. No one should have to face the trauma me and me fellow POC colleagues had to face in our time here due to some faculty ignorance and racism.,You say you support BLM yet you let this girl on the cheerleading team. Her name is Mimi Groves and she does NOT deserve to be on our campus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Tennessee School of Music professor Hillary Herndon found a creative way for her students to complete their final exam: performing for a senior living community in Long Island::: New York. See how these viola students shared the Volunteer spirit with dozens of residents facing the isolation of COVID-19 in one of the country's hardest-hit regions.  NEWS.UTK.EDU Viola Students Perform for Senior Living Community Residents,2020-05-29 18:25:42,That's a Volunteer for you.,What a beautifully creative gesture! So proud to be a VFL. 🍊🧡,Eric Horne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Neyland Stadium Jumbotron got a little refresh today.,2020-05-26 20:14:52,Very nice,As it should be. Big Al. 🐐,Josh Melhorn 🍊🍊🍊,Would like to see Jennings’ likeness on that great stadium someday. I don’t think Georgia will be doing it on theirs 😆,Ryan Parsons,Inky will always be VFL!,GO VOLS. I hope you can play this Fall.,It's been like that for awhile hasn't it???,Jason Whitten and Al Wilson,Al Wilson!,I think inky Johnson should be on the Jumbotron,Get a better Jumbotron.,BIG AL!,Duggs?,Tyler Bowman,🧡🧡🧡,Isnt it time Witten came down and Peyton went up???,Al Wilson is the man!,First Tennessee changed their name to First Horizon - so they had to change the picture - Al Wilson before and after - just the sponsor logo in the corner changed.,Chris Dickinson,Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seven student start-up businesses were awarded cash prizes in the spring 2020 Graves Business Plan Competition. Top winners were Rolling Storage::: which provides event storage solutions::: and Beachy Clean::: which sells nontoxic cleaning products in reusable containers.  NEWS.UTK.EDU Graves Business Plan Competition Awards Funding to UT Student Start-Ups,2020-05-26 12:25:20,Congrats to The Beachy Clean and all the winners and participants. Y’all make UT proud.,GO VOLS!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
